web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,helpful
"1584086700-4214","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Jenny","I loved the continuing story of the Potter universe","Reviewed in the United States on September 13, 2016","I loved the continuing story of the Potter universe.  I've missed my friends.  The play format was not hard to follow, though it would have been nice to have the full, fleshed out novel version.  The story makes sense and the characters behave as expected through all of the plot twists and turns.  The time flips were quite interesting.  Thank you, JK Rowling, for another bit of fun!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_422?ie=UTF8&filterByStar=positive&pageNumber=422&reviewerType=all_reviews","null"
"1584086837-4834","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amanda Smith","Fed my soul","Reviewed in the United States on August 3, 2016","I have loved Harry Potter since I was a child. I have read the books countless times,and I am eternally grateful for this beautiful addition to the story. I laughed and cried my cup is full again. This is a story for the ages,one to tell the children and grandchildren about","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_484?ie=UTF8&filterByStar=positive&pageNumber=484&reviewerType=all_reviews","2 people found this helpful"
"1584086633-3922","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazon Customer","Excellent book.","Reviewed in the United States on October 7, 2016","It's not the same as the Harry Potter series of books. But it has it's own appeal and it's definitely worth reading. I hope there another.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_393?ie=UTF8&filterByStar=positive&pageNumber=393&reviewerType=all_reviews","null"
"1584086445-3053","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","randy l gibson","Five Stars","Reviewed in the United States on September 1, 2016","great book","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_306?ie=UTF8&filterByStar=positive&pageNumber=306&reviewerType=all_reviews","null"
"1584086019-1129","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Roni Alexander","Fabulous!!","Reviewed in the United States on September 25, 2016","This little look into Harry's adult world, as a dad, is teasing and wonderful. It flys by, and you settle into the play format quickly.  I LOVED it!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&filterByStar=positive&pageNumber=113&reviewerType=all_reviews","null"
"1584085905-648","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","HollywoodEMT","Great Story with New and Old Characters","Reviewed in the United States on October 11, 2016","I enjoyed the story very much.  Its a quick read with well known characters along with new and interesting additions.  True Harry Potter fans will enjoy it but will certainly be wanting more at the end.  I'm looking forward to the next installment.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&filterByStar=positive&pageNumber=65&reviewerType=all_reviews","null"
"1584085877-528","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Lori A. Carroll","She really loved it, and said it was a perfect addition ...","Reviewed in the United States on August 16, 2017","My daughter is a HUGE Harry Potter fan, and wanted this for her birthday.  She really loved it, and said it was a perfect addition to her collection of Harry Potter books.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&filterByStar=positive&pageNumber=53&reviewerType=all_reviews","null"
"1584086077-1389","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Edward Smith","Five Stars","Reviewed in the United States on December 23, 2017","So glad they released this book, have read it many times","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&filterByStar=positive&pageNumber=139&reviewerType=all_reviews","null"
"1584086720-4308","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Dan Pattee","A MUST READ!!!","Reviewed in the United States on January 28, 2017","Although I gave this book five stars, I do have to agree with most of he Harry Potter fans and say that I was slightly disappointed. This was well written, and wasn't sloppy, but it didn't have the Harry Potter vibe I know and love.
CONTAINS SPOILERS BELOW!!
I felt that the twist being that Voldemort had a daughter is unrealistic. But, on the other hand, I suppose that when you try to add on another book to a already perfect and well finished series, it's somewhat hard to come up with new foes and a new plot, so I definitely give her lots of credit for that.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_431?ie=UTF8&filterByStar=positive&pageNumber=431&reviewerType=all_reviews","null"
"1584086478-3213","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amit K.","it's a fun little exploration but definitely no game","Reviewed in the United States on December 9, 2016","If you're a Harry Potter fan, it's a fun little exploration but definitely no game changer","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_322?ie=UTF8&filterByStar=positive&pageNumber=322&reviewerType=all_reviews","null"
"1584086043-1240","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Katie L. Johnstonbaugh","It was pretty good","Reviewed in the United States on September 3, 2016","This was a little hard to get into and unlike the other books I could put the book down for days at a time.  However as I got into it, the plot was good and reading like a play wasn't as fulfilling as the other books but I did enjoy it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&filterByStar=positive&pageNumber=124&reviewerType=all_reviews","null"
"1584086419-2940","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Debbie Hudson","Five Stars","Reviewed in the United States on October 24, 2016","Excellent","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_294?ie=UTF8&filterByStar=positive&pageNumber=294&reviewerType=all_reviews","null"
"1584086753-4458","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazon Customer","Four Stars","Reviewed in the United States on November 17, 2016","One more of JKRowling book... it;s interesting...","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_446?ie=UTF8&filterByStar=positive&pageNumber=446&reviewerType=all_reviews","null"
"1584086795-4642","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","sophia","Harry Potter book","Reviewed in the United States on August 28, 2016","I loved it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_465?ie=UTF8&filterByStar=positive&pageNumber=465&reviewerType=all_reviews","null"
"1584086278-2296","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Kristina J. Albright","Five Stars","Reviewed in the United States on September 28, 2016","It is Harry Potter and I have a 13 year old.  Any other questions?

:)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&filterByStar=positive&pageNumber=230&reviewerType=all_reviews","null"
"1584085822-317","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Gail M. Franson","Wuality","Reviewed in the United States on May 25, 2019","Haven’t read yet but the quality of the book is perfect with my collection","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=positive&pageNumber=32&reviewerType=all_reviews","null"
"1584086178-1845","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Felicis","Good enough","Reviewed in the United States on August 30, 2016","It tells a good story and throws some old school goodies in for even the most hardcore of fans to somewhat enjoy. I'd recommend it as a light read regardless though I do keep it separate from the core books.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_185?ie=UTF8&filterByStar=positive&pageNumber=185&reviewerType=all_reviews","null"
"1584086362-2672","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","C. S. Garcia","Good extension of the story","Reviewed in the United States on September 14, 2016","Love it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_268?ie=UTF8&filterByStar=positive&pageNumber=268&reviewerType=all_reviews","null"
"1584085995-1012","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Jo Beth Gobble","Excellent addition to the series","Reviewed in the United States on August 30, 2016","It definitely adds a twist to a lot of the what if questions that you probably asked if you read the series. Wish i could actually see it live, but this works!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&filterByStar=positive&pageNumber=102&reviewerType=all_reviews","null"
"1584086413-2908","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Miesha Lowe","Very good","Reviewed in the United States on October 2, 2016","Loved it got to be able to see what Harry ron and Hermione were up to since the last book, I just didn't really like how it was script written","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_291?ie=UTF8&filterByStar=positive&pageNumber=291&reviewerType=all_reviews","null"
"1584086470-3171","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amy","YES....","Reviewed in the United States on September 28, 2016","If you're a fan of all the other books you must take this one on as well...... it's a quick read and you will go one a wild ride! JK Rowling's is a genius!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_318?ie=UTF8&filterByStar=positive&pageNumber=318&reviewerType=all_reviews","null"
"1584086491-3273","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","JStewart","Loved it","Reviewed in the United States on August 27, 2016","I know this might be the last Harry Potter book but I loved it and I hope Jo changes her mind.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_328?ie=UTF8&filterByStar=positive&pageNumber=328&reviewerType=all_reviews","null"
"1584086843-4869","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Kindle Customer","I can't wait to read it again!","Reviewed in the United States on August 2, 2016","I know some people had problems with how the book was presented, but I did not have issues with it.  I read a lot of reviews written by folks before I bought it and decided I could enjoy it and I got it. First I downloaded the sample and read it, had a little trouble with it and re read it again.  The second time was better and so I bought it and read that part again....by the time I got to the rest of the book I was reading it with ease and was so caught up in the book that I had a hard time putting it down.  I say it is a must-read book if you are a Harry Potter fan.
I do wish to thank all those who wrote what the book was about!  I don't mind the people who tell what happens next!  That helps me decide if I want to read it.  I would recomend that the disappointed folk who gave a one-star, should try reading it again....it is a screen play....enjoy the different style and be thankful for the chance to find out more of the lives involved in the wonderful world of HP.  I am about to go sit in a corner and read it again.  Enjoy!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_487?ie=UTF8&filterByStar=positive&pageNumber=487&reviewerType=all_reviews","One person found this helpful"
